Aa,Ad,Ba,Bd,s1,s2,p
1,3,3,0,1,0,0.10921114368587306
1,3,3,0,1,1,0.12068870625278245
1,3,3,0,1,2,0.06432673801094425
1,3,3,0,1,3,0.025680399345540103
1,3,3,0,2,0,0.07668079613487445
1,3,3,0,2,1,0.10326119784926058
1,3,3,0,2,2,0.06450228799841341
1,3,3,0,2,3,0.025948838125698467
1,3,3,0,3,0,0.07912767802759992
1,3,3,0,3,1,0.09819538289506884
1,3,3,0,3,2,0.062828821806594
1,3,3,0,3,3,0.01202650417778389
1,3,3,1,0,0,0.0807433903564636
1,3,3,1,0,1,0.072206717377265
1,3,3,1,0,2,0.04433663150660743
1,3,3,1,0,3,0.021151242657879227
1,3,3,1,1,0,0.11379727906120343
1,3,3,1,1,1,0.1355309213335421
1,3,3,1,1,2,0.07393524568463707
1,3,3,1,1,3,0.03401927445777796
1,3,3,1,2,0,0.06947944200410773
1,3,3,1,2,1,0.09261576781411755
1,3,3,1,2,2,0.059794256560000966
1,3,3,1,2,3,0.02706747703666656
1,3,3,1,3,0,0.05335055459037803
1,3,3,1,3,1,0.06851775644463422
1,3,3,1,3,2,0.044301450227887576
1,3,3,1,3,3,0.009152592886831611
1,3,3,2,0,0,0.0999461128500268
1,3,3,2,0,1,0.09643719151198159
1,3,3,2,0,2,0.06024726729407033
1,3,3,2,0,3,0.030943973015991035
1,3,3,2,1,0,0.11226284088565487
1,3,3,2,1,1,0.14409515441446302
1,3,3,2,1,2,0.08045457387378283
1,3,3,2,1,3,0.04266655205061438
1,3,3,2,2,0,0.059602607242530345
1,3,3,2,2,1,0.07864514756262149
1,3,3,2,2,2,0.0524786975989431
1,3,3,2,2,3,0.0267311020827653
1,3,3,2,3,0,0.03405561145522085
1,3,3,2,3,1,0.0452641560297169
1,3,3,2,3,2,0.029574417405146124
1,3,3,2,3,3,0.006594594726471084
1,3,3,3,0,0,0.11769360841244404
1,3,3,3,0,1,0.12252918645087382
1,3,3,3,0,2,0.07788253068195317
1,3,3,3,0,3,0.043066968537350085
1,3,3,3,1,0,0.10535817073567945
1,3,3,3,1,1,0.14574323537056946
1,3,3,3,1,2,0.0832871499452187
1,3,3,3,1,3,0.05090706899061061
1,3,3,3,2,0,0.04864097112897745
1,3,3,3,2,1,0.06353118780792508
1,3,3,3,2,2,0.0438161958849989
1,3,3,3,2,3,0.02511389043779482
1,3,3,3,3,0,0.020680758806552933
1,3,3,3,3,1,0.0284468225605846
1,3,3,3,3,2,0.018782028547835596
1,3,3,3,3,3,0.004520225700631208
2,0,0,0,0,0,0.04967628583542945
2,0,0,0,0,1,0.03507412651885302
2,0,0,0,0,2,0.01727961724516587
2,0,0,0,0,3,0.00690371464725808
2,0,0,0,1,0,0.09968907080393058
2,0,0,0,1,1,0.10318540252043004
2,0,0,0,1,2,0.04348983194572497
2,0,0,0,1,3,0.015682184887819514
2,0,0,0,2,0,0.10967638337469726
2,0,0,0,2,1,0.12469816865732015
2,0,0,0,2,2,0.056191471431569426
2,0,0,0,2,3,0.018407946128521365
2,0,0,0,3,0,0.11393322825899944
2,0,0,0,3,1,0.11611287594089253
2,0,0,0,3,2,0.07217728584640087
2,0,0,0,3,3,0.017822405956987284
2,0,0,1,0,0,0.06871314325138955
2,0,0,1,0,1,0.05234625157425604
2,0,0,1,0,2,0.02623859332053678
2,0,0,1,0,3,0.011286383152030132
2,0,0,1,1,0,0.10989640089493001
2,0,0,1,1,1,0.12259168663911081
2,0,0,1,1,2,0.052883320883743805
2,0,0,1,1,3,0.021978641361634868
2,0,0,1,2,0,0.10513657579011461
2,0,0,1,2,1,0.11832563585440398
2,0,0,1,2,2,0.055109409033620646
2,0,0,1,2,3,0.02031450262019692
2,0,0,1,3,0,0.08127031039996442
2,0,0,1,3,1,0.08571630602330481
2,0,0,1,3,2,0.05384316406754626
2,0,0,1,3,3,0.014349675133216529
2,0,0,2,0,0,0.09001633068682136
2,0,0,2,0,1,0.07399035378707042
2,0,0,2,0,2,0.037734427937777745
2,0,0,2,0,3,0.017475014273377467
2,0,0,2,1,0,0.11473876819959851
2,0,0,2,1,1,0.13794138105060508
2,0,0,2,1,2,0.06090325461463822
2,0,0,2,1,3,0.029173323453849702
2,0,0,2,2,0,0.09545206486573878
2,0,0,2,2,1,0.10633798107177297
2,0,0,2,2,2,0.05118844009343435
2,0,0,2,2,3,0.021232339236478187
2,0,0,2,3,0,0.05490403034093265
2,0,0,2,3,1,0.05992903760053871
2,0,0,2,3,2,0.038040953267359234
2,0,0,2,3,3,0.010942299520006702
2,0,0,3,0,0,0.11189561823517001
2,0,0,3,0,1,0.09923729177507308
2,0,0,3,0,2,0.05149265397671198
2,0,0,3,0,3,0.025673824757382526
2,0,0,3,1,0,0.11367034565283159
2,0,0,3,1,1,0.14727817815136826
2,0,0,3,1,2,0.06655375559675142
2,0,0,3,1,3,0.03674356203396766
2,0,0,3,2,0,0.08222939803539991
2,0,0,3,2,1,0.0906793207021734
2,0,0,3,2,2,0.04511576442598675
2,0,0,3,2,3,0.021057159136403995
2,0,0,3,3,0,0.035195473893078276
2,0,0,3,3,1,0.039757717551941345
2,0,0,3,3,2,0.025502484576372896
2,0,0,3,3,3,0.007917451499386817
2,0,1,0,0,0,0.04162521557849025
2,0,1,0,0,1,0.03806339388535049
2,0,1,0,0,2,0.023345956322403823
2,0,1,0,0,3,0.013007576491979813
2,0,1,0,1,0,0.08133803814877022
2,0,1,0,1,1,0.10447475057312466
2,0,1,0,1,2,0.05459404924786023
2,0,1,0,1,3,0.027573603023878797
2,0,1,0,2,0,0.08228115378815752
2,0,1,0,2,1,0.1194532647805807
2,0,1,0,2,2,0.07031277477270272
2,0,1,0,2,3,0.03322413571461781
2,0,1,0,3,0,0.08775668031755686
2,0,1,0,3,1,0.10956560674000847
2,0,1,0,3,2,0.0863364768520976
2,0,1,0,3,3,0.02704732376242001
2,0,1,1,0,0,0.05659026898960697
2,0,1,1,0,1,0.05583426419155408
2,0,1,1,0,2,0.034842769101061016
2,0,1,1,0,3,0.02090080002977202
2,0,1,1,1,0,0.08813008295599693
2,0,1,1,1,1,0.12199686335762983
2,0,1,1,1,2,0.065248549479387
2,0,1,1,1,3,0.03798239585658039
2,0,1,1,2,0,0.0775239056899466
2,0,1,1,2,1,0.11140671274227097
2,0,1,1,2,2,0.06777728225032471
2,0,1,1,2,3,0.03603704028270935
2,0,1,1,3,0,0.06152565783080242
2,0,1,1,3,1,0.07949720814704184
2,0,1,1,3,2,0.0633022159063638
2,0,1,1,3,3,0.021403983188952085
2,0,1,2,0,0,0.07270382977393422
2,0,1,2,0,1,0.07739704023243338
2,0,1,2,0,2,0.04914099263733716
2,0,1,2,0,3,0.03173654894600967
2,0,1,2,1,0,0.09023705901449615
2,0,1,2,1,1,0.13462206693170972
2,0,1,2,1,2,0.0736930757965877
2,0,1,2,1,3,0.04944261819493043
2,0,1,2,2,0,0.06902416854110205
2,0,1,2,2,1,0.09818721986501783
2,0,1,2,2,2,0.06173967394531387
2,0,1,2,2,3,0.03693812154955775
2,0,1,2,3,0,0.040762669076243076
2,0,1,2,3,1,0.054507940559331565
2,0,1,2,3,2,0.04386051947613001
2,0,1,2,3,3,0.016006455459865548
2,0,1,3,0,0,0.08848883618554006
2,0,1,3,0,1,0.10163974651658138
2,0,1,3,0,2,0.0656584840502177
2,0,1,3,0,3,0.04565329767212318
2,0,1,3,1,0,0.08753089123395524
2,0,1,3,1,1,0.14073415447596443
2,0,1,3,1,2,0.0788493595130369
2,0,1,3,1,3,0.060972812688406944
2,0,1,3,2,0,0.05822136559196371
2,0,1,3,2,1,0.08198119251030257
2,0,1,3,2,2,0.05327950450214184
2,0,1,3,2,3,0.0358687433342863
2,0,1,3,3,0,0.025584953088329837
2,0,1,3,3,1,0.03540652745417447
2,0,1,3,3,2,0.028790174274858086
2,0,1,3,3,3,0.01133995690811748
2,0,2,0,0,0,0.032879713462600296
2,0,2,0,0,1,0.03893967334243538
2,0,2,0,0,2,0.02973400218275936
2,0,2,0,0,3,0.023103304101512803
2,0,2,0,1,0,0.06256104410925589
2,0,2,0,1,1,0.09971685512209327
2,0,2,0,1,2,0.06460513448545238
2,0,2,0,1,3,0.04570299044094357
2,0,2,0,2,0,0.058190457934605914
2,0,2,0,2,1,0.10786986184477161
2,0,2,0,2,2,0.0829396539830211
2,0,2,0,2,3,0.05652833574148654
2,0,2,0,3,0,0.06371975824094141
2,0,2,0,3,1,0.09746131438541195
2,0,2,0,3,2,0.09735365202560282
2,0,2,0,3,3,0.03869424859710576
2,0,2,1,0,0,0.04374705915082003
2,0,2,1,0,1,0.05590120489342454
2,0,2,1,0,2,0.0434300110560312
2,0,2,1,0,3,0.03633090305490051
2,0,2,1,1,0,0.06633917262527035
2,0,2,1,1,1,0.11395712178179056
2,0,2,1,1,2,0.07556630134712879
2,0,2,1,1,3,0.061612528413261945
2,0,2,1,2,0,0.05365653494922583
2,0,2,1,2,1,0.09845755234824166
2,0,2,1,2,2,0.07824339914711048
2,0,2,1,2,3,0.06000634841842609
2,0,2,1,3,0,0.04372056600514811
2,0,2,1,3,1,0.06920627429430973
2,0,2,1,3,2,0.06985739956743174
2,0,2,1,3,3,0.029967622947478366
2,0,2,2,0,0,0.05489195937047447
2,0,2,2,0,1,0.07568138376915162
2,0,2,2,0,2,0.05982263542267608
2,0,2,2,0,3,0.05387872649602279
2,0,2,2,1,0,0.06633995061318863
2,0,2,2,1,1,0.12281556226687514
2,0,2,2,1,2,0.08335436117907627
2,0,2,2,1,3,0.07833078443001391
2,0,2,2,2,0,0.046658685795486994
2,0,2,2,2,1,0.08474946751094475
2,0,2,2,2,2,0.06961009558916069
2,0,2,2,2,3,0.060071327551301255
2,0,2,2,3,0,0.028290228978379312
2,0,2,2,3,1,0.04634444717356219
2,0,2,2,3,2,0.04727283115940935
2,0,2,2,3,3,0.02188755269427656
2,0,2,3,0,0,0.06517538418133703
2,0,2,3,0,1,0.09695538970910719
2,0,2,3,0,2,0.07797513580818378
2,0,2,3,0,3,0.07560899191710271
2,0,2,3,1,0,0.06277623043115743
2,0,2,3,1,1,0.12525074757882979
2,0,2,3,1,2,0.08700485464976289
2,0,2,3,1,3,0.09423471399047922
2,0,2,3,2,0,0.038393471097929864
2,0,2,3,2,1,0.06903032499828403
2,0,2,3,2,2,0.05860190683755548
2,0,2,3,2,3,0.05690523969147612
2,0,2,3,3,0,0.017322164010781516
2,0,2,3,3,1,0.029367362160000073
2,0,2,3,3,2,0.030270933044688114
2,0,2,3,3,3,0.015127149893324837
2,0,3,0,0,0,0.02425260537535173
2,0,3,0,0,1,0.03719940098414823
2,0,3,0,0,2,0.03536339214806774
2,0,3,0,0,3,0.03831868956361482
2,0,3,0,1,0,0.04493379825632708
2,0,3,0,1,1,0.08887603088758705
2,0,3,0,1,2,0.07139168136641191
2,0,3,0,1,3,0.070738291199938
2,0,3,0,2,0,0.0384292602564973
2,0,3,0,2,1,0.09096222370328817
2,0,3,0,2,2,0.09135851867859829
2,0,3,0,2,3,0.08981265906465367
2,0,3,0,3,0,0.043204292752351214
2,0,3,0,3,1,0.08095601604683572
2,0,3,0,3,2,0.10251065796552791
2,0,3,0,3,3,0.051692481750801246
2,0,3,1,0,0,0.031439445602520995
2,0,3,1,0,1,0.05203079372247638
2,0,3,1,0,2,0.050325271627407395
2,0,3,1,0,3,0.058709500654852816
2,0,3,1,1,0,0.04642317431960568
2,0,3,1,1,1,0.09895851953150378
2,0,3,1,1,2,0.08135877126578112
2,0,3,1,1,3,0.09291260099205766
2,0,3,1,2,0,0.034524588634563806
2,0,3,1,2,1,0.08089200890384327
2,0,3,1,2,2,0.08397116508920013
2,0,3,1,2,3,0.09288898003902064
2,0,3,1,3,0,0.028882461040967713
2,0,3,1,3,1,0.05600901991608235
2,0,3,1,3,2,0.07166792457579112
2,0,3,1,3,3,0.039005774084325096
2,0,3,2,0,0,0.038383772994464986
2,0,3,2,0,1,0.06853955171741609
2,0,3,2,0,2,0.06744886444355801
2,0,3,2,0,3,0.08471541227220286
2,0,3,2,1,0,0.045170285918045255
2,0,3,2,1,1,0.10377148500276243
2,0,3,2,1,2,0.08732074969797866
2,0,3,2,1,3,0.11493464938110724
2,0,3,2,2,0,0.02921132823103839
2,0,3,2,2,1,0.06774955972802733
2,0,3,2,2,2,0.07268881902660794
2,0,3,2,2,3,0.09047886369839366
2,0,3,2,3,0,0.0181843506062753
2,0,3,2,3,1,0.03649413905857853
2,0,3,2,3,2,0.047188583282029475
2,0,3,2,3,3,0.02771958494151368
2,0,3,3,0,0,0.044336437156146664
2,0,3,3,0,1,0.0854205598675402
2,0,3,3,0,2,0.08552705195252885
2,0,3,3,0,3,0.11565297697737374
2,0,3,3,1,0,0.041582556975369965
2,0,3,3,1,1,0.10295399874961658
2,0,3,3,1,2,0.0886688091699798
2,0,3,3,1,3,0.1345140590969406
2,0,3,3,2,0,0.02338376523281462
2,0,3,3,2,1,0.05368434751207824
2,0,3,3,2,2,0.05953130354232501
2,0,3,3,2,3,0.08338163883358146
2,0,3,3,3,0,0.010831827665801763
2,0,3,3,3,1,0.022497207676352195
2,0,3,3,3,2,0.029396078289141474
2,0,3,3,3,3,0.01863738130240883
2,1,0,0,0,0,0.05327049454666204
2,1,0,0,0,1,0.03027241429875604
2,1,0,0,0,2,0.012721881792973832
2,1,0,0,0,3,0.0037568660419863
2,1,0,0,1,0,0.11312158307021823
2,1,0,0,1,1,0.09655741806245813
2,1,0,0,1,2,0.03415189273347231
2,1,0,0,1,3,0.009236334800240158
2,1,0,0,2,0,0.1280744699555093
2,1,0,0,2,1,0.11853133609650189
2,1,0,0,2,2,0.04469642393452938
2,1,0,0,2,3,0.010711209217081602
2,1,0,0,3,0,0.14625056655159438
2,1,0,0,3,1,0.12615528394011552
2,1,0,0,3,2,0.06163247816485519
2,1,0,0,3,3,0.010859346793045661
2,1,0,1,0,0,0.0750892508005678
2,1,0,1,0,1,0.046041146153521596
2,1,0,1,0,2,0.01968602943852048
2,1,0,1,0,3,0.0062588999806451944
2,1,0,1,1,0,0.1270813266670618
2,1,0,1,1,1,0.11690383169626692
2,1,0,1,1,2,0.04232004414281465
2,1,0,1,1,3,0.013191503100676879
2,1,0,1,2,0,0.1251133402073965
2,1,0,1,2,1,0.11461786001752472
2,1,0,1,2,2,0.04467128763193448
2,1,0,1,2,3,0.012045912533431912
2,1,0,1,3,0,0.10631129704269285
2,1,0,1,3,1,0.09490494773653428
2,1,0,1,3,2,0.0468532801756632
2,1,0,1,3,3,0.008910042674746802
2,1,0,2,0,0,0.10030837182253448
2,1,0,2,0,1,0.0663610978112854
2,1,0,2,0,2,0.02886910179390613
2,1,0,2,0,3,0.009881859629238826
2,1,0,2,1,0,0.13529644120329343
2,1,0,2,1,1,0.13413441367392281
2,1,0,2,1,2,0.04969878982445639
2,1,0,2,1,3,0.017854893671027477
2,1,0,2,2,0,0.1158278614053583
2,1,0,2,2,1,0.10503638802327124
2,1,0,2,2,2,0.04231092615988001
2,1,0,2,2,3,0.012838351910406491
2,1,0,2,3,0,0.07323684784567949
2,1,0,2,3,1,0.06766134563320832
2,1,0,2,3,2,0.033755048702889326
2,1,0,2,3,3,0.006928260889641959
2,1,0,3,0,0,0.1271679726169048
2,1,0,3,0,1,0.0907741422733649
2,1,0,3,0,2,0.04017811616052803
2,1,0,3,0,3,0.014806775991058058
2,1,0,3,1,0,0.1367011483732766
2,1,0,3,1,1,0.1460605194830003
2,1,0,3,1,2,0.05538940142697837
2,1,0,3,1,3,0.022935140720369313
2,1,0,3,2,0,0.10176621295063508
2,1,0,3,2,1,0.09134997201104313
2,1,0,3,2,2,0.03803275180117283
2,1,0,3,2,3,0.01298553965878097
2,1,0,3,3,0,0.04788075912285804
2,1,0,3,3,1,0.045779765480420474
2,1,0,3,3,2,0.023079087482274423
2,1,0,3,3,3,0.0051126944473347345
2,1,1,0,0,0,0.046607736576306395
2,1,1,0,0,1,0.034302960947071894
2,1,1,0,0,2,0.017947039220675868
2,1,1,0,0,3,0.007390999477329301
2,1,1,0,1,0,0.09637303252829874
2,1,1,0,1,1,0.10208046275927571
2,1,1,0,1,2,0.04476476006668081
2,1,1,0,1,3,0.01695705862199682
2,1,1,0,2,0,0.10032605256426384
2,1,1,0,2,1,0.11855913826657011
2,1,1,0,2,2,0.058398341770062874
2,1,1,0,2,3,0.020186023072654508
2,1,1,0,3,0,0.1176227275147442
2,1,1,0,3,1,0.12429773563865042
2,1,1,0,3,2,0.07697812200947558
2,1,1,0,3,3,0.017207808965942945
2,1,1,1,0,0,0.06473525627748221
2,1,1,1,0,1,0.05140702761197475
2,1,1,1,0,2,0.02736474481634067
2,1,1,1,0,3,0.01213297463466744
2,1,1,1,1,0,0.10668014742543647
2,1,1,1,1,1,0.1217804426707065
2,1,1,1,1,2,0.05465871429054022
2,1,1,1,1,3,0.02386365462687637
2,1,1,1,2,0,0.09657096981439385
2,1,1,1,2,1,0.11296553573247202
2,1,1,1,2,2,0.057510616786706124
2,1,1,1,2,3,0.022368856572755686
2,1,1,1,3,0,0.08424903244458398
2,1,1,1,3,1,0.09213792817760931
2,1,1,1,3,2,0.05766197302457913
2,1,1,1,3,3,0.013912125092875234
2,1,1,2,0,0,0.08503324739537696
2,1,1,2,0,1,0.0728581957573565
2,1,1,2,0,2,0.039459813438812844
2,1,1,2,0,3,0.018836336580687365
2,1,1,2,1,0,0.11168033905723318
2,1,1,2,1,1,0.13739707932972756
2,1,1,2,1,2,0.06311718145116861
2,1,1,2,1,3,0.03176057985081818
2,1,1,2,2,0,0.0879112580853035
2,1,1,2,2,1,0.10179394200520005
2,1,1,2,2,2,0.053562466738357295
2,1,1,2,2,3,0.0234423874065484
2,1,1,2,3,0,0.05706944280175218
2,1,1,2,3,1,0.06459199555399456
2,1,1,2,3,2,0.040848557044821904
2,1,1,2,3,3,0.010637177502840893
2,1,1,3,0,0,0.10583208468198453
2,1,1,3,0,1,0.09783968004457708
2,1,1,3,0,2,0.05391372577496094
2,1,1,3,0,3,0.027708070706758115
2,1,1,3,1,0,0.11077723807951087
2,1,1,3,1,1,0.14687847211610325
2,1,1,3,1,2,0.06905839404326725
2,1,1,3,1,3,0.04005166575026719
2,1,1,3,2,0,0.07582686315990499
2,1,1,3,2,1,0.08691176950513808
2,1,1,3,2,2,0.047266539367726304
2,1,1,3,2,3,0.023277727795218528
2,1,1,3,3,0,0.036628829051133426
2,1,1,3,3,1,0.04290418479732875
2,1,1,3,3,2,0.027418559468816838
2,1,1,3,3,3,0.007706195657304027
2,1,2,0,0,0,0.03878714939785989
2,1,2,0,0,1,0.03697215164299954
2,1,2,0,0,2,0.024082015639140576
2,1,2,0,0,3,0.013830541992519351
2,1,2,0,1,0,0.07809516412591634
2,1,2,0,1,1,0.10264981767520874
2,1,2,0,1,2,0.05581055105974934
2,1,2,0,1,3,0.029611468287879954
2,1,2,0,2,0,0.07475210876354159
2,1,2,0,2,1,0.11279645597038421
2,1,2,0,2,2,0.07257496240903888
2,1,2,0,2,3,0.03618441824212664
2,1,2,0,3,0,0.08997948453380032
2,1,2,0,3,1,0.11648756175470218
2,1,2,0,3,2,0.0914499682521258
2,1,2,0,3,3,0.0259361802530066
2,1,2,1,0,0,0.05288426588462422
2,1,2,1,0,1,0.05439028923308449
2,1,2,1,0,2,0.03604517869581284
2,1,2,1,0,3,0.022287382975231345
2,1,2,1,1,0,0.08486096817816208
2,1,2,1,1,1,0.12021228675666415
2,1,2,1,1,2,0.06689524050829534
2,1,2,1,1,3,0.0409074241673777
2,1,2,1,2,0,0.07063371924782001
2,1,2,1,2,1,0.1055023527830412
2,1,2,1,2,2,0.07016008194042746
2,1,2,1,2,3,0.039361385076002314
2,1,2,1,3,0,0.06326637264478778
2,1,2,1,3,1,0.08476382349502404
2,1,2,1,3,2,0.06724523321422674
2,1,2,1,3,3,0.02058399519941838
2,1,2,2,0,0,0.06804382874791237
2,1,2,2,0,1,0.07550777215381688
2,1,2,2,0,2,0.05091258843337995
2,1,2,2,0,3,0.03389242141853596
2,1,2,2,1,0,0.08701927655598385
2,1,2,2,1,1,0.1328504961683132
2,1,2,2,1,2,0.07566547697084865
2,1,2,2,1,3,0.05332955640505645
2,1,2,2,2,0,0.062983145551591
2,1,2,2,2,1,0.09312203990802484
2,1,2,2,2,2,0.06400545678401383
2,1,2,2,2,3,0.04040571495009867
2,1,2,2,3,0,0.04197841289960389
2,1,2,2,3,1,0.05820565324549203
2,1,2,2,3,2,0.04666197266355134
2,1,2,2,3,3,0.015416187143777042
2,1,2,3,0,0,0.08283120669818488
2,1,2,3,0,1,0.09917562078644723
2,1,2,3,0,2,0.06803715647871104
2,1,2,3,0,3,0.048762852447145705
2,1,2,3,1,0,0.08442400232392945
2,1,2,3,1,1,0.1389058336968108
2,1,2,3,1,2,0.080973574502263
2,1,2,3,1,3,0.06577741333591615
2,1,2,3,2,0,0.05313486740614934
2,1,2,3,2,1,0.07776529067096179
2,1,2,3,2,2,0.05524422655886048
2,1,2,3,2,3,0.039242638677830184
2,1,2,3,3,0,0.026352515498575174
2,1,2,3,3,1,0.037814884610632565
2,1,2,3,3,2,0.030634279348097128
2,1,2,3,3,3,0.010923636959485106
2,1,3,0,0,0,0.03039660769435272
2,1,3,0,0,1,0.037525392854297956
2,1,3,0,0,2,0.030429881523082396
2,1,3,0,0,3,0.024371520941734604
2,1,3,0,1,0,0.05959367444989567
2,1,3,0,1,1,0.09720332918950875
2,1,3,0,1,2,0.06552450750867123
2,1,3,0,1,3,0.04869414767904853
2,1,3,0,2,0,0.05244940643436731
2,1,3,0,2,1,0.1010562736632745
2,1,3,0,2,2,0.08493379485439202
2,1,3,0,2,3,0.06108011261234515
2,1,3,0,3,0,0.06481912453896502
2,1,3,0,3,1,0.10280241049868652
2,1,3,0,3,2,0.10230743858307562
2,1,3,0,3,3,0.036812376974302057
2,1,3,1,0,0,0.040499546194210846
2,1,3,1,0,1,0.053945883678133535
2,1,3,1,0,2,0.044508302560053496
2,1,3,1,0,3,0.038378582522690476
2,1,3,1,1,0,0.06328057633358566
2,1,3,1,1,1,0.11123929745925037
2,1,3,1,1,2,0.07674835851878889
2,1,3,1,1,3,0.06573631899288021
2,1,3,1,2,0,0.04843012892942169
2,1,3,1,2,1,0.0923669050342195
2,1,3,1,2,2,0.08023617524629555
2,1,3,1,2,3,0.06492844892452151
2,1,3,1,3,0,0.04453680073238384
2,1,3,1,3,1,0.07310055982775367
2,1,3,1,3,2,0.07351425798492259
2,1,3,1,3,3,0.02854985706088835
2,1,3,2,0,0,0.0508248998943056
2,1,3,2,0,1,0.07304537317959466
2,1,3,2,0,2,0.06131731626441475
2,1,3,2,0,3,0.05692415133844825
2,1,3,2,1,0,0.06329100970459009
2,1,3,2,1,1,0.11990482834076571
2,1,3,2,1,2,0.08467120927525108
2,1,3,2,1,3,0.08358634418214551
2,1,3,2,2,0,0.0421203536862946
2,1,3,2,2,1,0.0795189872284693
2,1,3,2,2,2,0.07139392262307023
2,1,3,2,2,3,0.06500871232795455
2,1,3,2,3,0,0.028822802688305556
2,1,3,2,3,1,0.048959778504527235
2,1,3,2,3,2,0.049755063066080886
2,1,3,2,3,3,0.02085524769578182
2,1,3,3,0,0,0.060291958623780825
2,1,3,3,0,1,0.09349396930825142
2,1,3,3,0,2,0.07985125213692516
2,1,3,3,0,3,0.07981061993668312
2,1,3,3,1,0,0.05983704084513078
2,1,3,3,1,1,0.12217197410536987
2,1,3,3,1,2,0.08829963628633847
2,1,3,3,1,3,0.10046661405931277
2,1,3,3,2,0,0.034627798278437746
2,1,3,3,2,1,0.06471154576814395
2,1,3,3,2,2,0.06004941151495575
2,1,3,3,2,3,0.06152683637813137
2,1,3,3,3,0,0.01763233734709649
2,1,3,3,3,1,0.03099664370736468
2,1,3,3,3,2,0.03183167335238724
2,1,3,3,3,3,0.014400688351690427
2,2,0,0,0,0,0.0552623351587224
2,2,0,0,0,1,0.025276221063907162
2,2,0,0,0,2,0.009060944829056242
2,2,0,0,0,3,0.001977759501982777
2,2,0,0,1,0,0.12417903851032856
2,2,0,0,1,1,0.08740935555286487
2,2,0,0,1,2,0.025944584415939415
2,2,0,0,1,3,0.005262567224100959
2,2,0,0,2,0,0.144682800322175
2,2,0,0,2,1,0.10899615473250324
2,2,0,0,2,2,0.034393790605269196
2,2,0,0,2,3,0.0060294342321853284
2,2,0,0,3,0,0.18161411704315605
2,2,0,0,3,1,0.13259751994966434
2,2,0,0,3,2,0.05091240429304704
2,2,0,0,3,3,0.00640097256509733
2,2,0,1,0,0,0.07930314695776634
2,2,0,1,0,1,0.0391364437554394
2,2,0,1,0,2,0.01427415495253666
2,2,0,1,0,3,0.0033544083308995423
2,2,0,1,1,0,0.14202169949175136
2,2,0,1,1,1,0.10773856002481395
2,2,0,1,1,2,0.032730165354425286
2,2,0,1,1,3,0.00765177903470018
2,2,0,1,2,0,0.14388916889591163
2,2,0,1,2,1,0.10730017720533817
2,2,0,1,2,2,0.03499499074209687
2,2,0,1,2,3,0.006903159563929145
2,2,0,1,3,0,0.1344007245062861
2,2,0,1,3,1,0.10155211127128856
2,2,0,1,3,2,0.03940253140143887
2,2,0,1,3,3,0.005346778511377824
2,2,0,2,0,0,0.10790503653152234
2,2,0,2,0,1,0.0574567001184815
2,2,0,2,0,2,0.02132148421247918
2,2,0,2,0,3,0.005394466266267344
2,2,0,2,1,0,0.1540108164124687
2,2,0,2,1,1,0.1259141448962261
2,2,0,2,1,2,0.03915072291146383
2,2,0,2,1,3,0.010549145661643602
2,2,0,2,2,0,0.13568424039869972
2,2,0,2,2,1,0.10015665391818421
2,2,0,2,2,2,0.03376150735427274
2,2,0,2,2,3,0.007493925428428633
2,2,0,2,3,0,0.09430695476613747
2,2,0,2,3,1,0.07374500641512978
2,2,0,2,3,2,0.02891443738769192
2,2,0,2,3,3,0.004234757320902884
2,2,0,3,0,0,0.1393424735881239
2,2,0,3,0,1,0.08005537662014883
2,2,0,3,0,2,0.030225602357282454
2,2,0,3,0,3,0.00823325450485727
2,2,0,3,1,0,0.15850327718109058
2,2,0,3,1,1,0.13965882357383763
2,2,0,3,1,2,0.04444489423864771
2,2,0,3,1,3,0.013802655964500223
2,2,0,3,2,0,0.12142866390354572
2,2,0,3,2,1,0.08872575017151477
2,2,0,3,2,2,0.030912083582105305
2,2,0,3,2,3,0.007720782663259275
2,2,0,3,3,0,0.06280241410369912
2,2,0,3,3,1,0.05082375910290299
2,2,0,3,3,2,0.020137051184661005
2,2,0,3,3,3,0.0031831372598231816
2,2,1,0,0,0,0.05012302159145415
2,2,1,0,0,1,0.029691587813789805
2,2,1,0,0,2,0.013251092005691554
2,2,1,0,0,3,0.004033552081296437
2,2,1,0,1,0,0.109671825157239
2,2,1,0,1,1,0.09579693885491186
2,2,1,0,1,2,0.0352537182469661
2,2,1,0,1,3,0.010015790656565646
2,2,1,0,2,0,0.11749105158850723
2,2,1,0,2,1,0.11301855709408545
2,2,1,0,2,2,0.04658482927045663
2,2,1,0,2,3,0.01177946463888465
2,2,1,0,3,0,0.15141887661023581
2,2,1,0,3,1,0.1354346844922542
2,2,1,0,3,2,0.06592012394158095
2,2,1,0,3,3,0.010514885956080616
2,2,1,1,0,0,0.07102365017594403
2,2,1,1,0,1,0.045394913529235525
2,2,1,1,0,2,0.02061261757116266
2,2,1,1,0,3,0.006755144954957124
2,2,1,1,1,0,0.12385285979360594
2,2,1,1,1,1,0.11659218346407489
2,2,1,1,1,2,0.043914805710928984
2,2,1,1,1,3,0.01437985668534325
2,2,1,1,2,0,0.11537734597624381
2,2,1,1,2,1,0.1098610072115375
2,2,1,1,2,2,0.04680313063801498
2,2,1,1,2,3,0.013316848471262622
2,2,1,1,3,0,0.1106462199507573
